"Freq [MHz]","((mag(V_out.v)*mag(I_out.i))/(mag(V_in.v)*mag(I_in.i)))*100 []"
6.1058,14.0629451870423
6.1059,14.0677862269713
6.106,14.072629121814
6.1061,14.0774738723139
6.1062,14.0823204792144
6.1063,14.0871689432596
6.1064,14.0920192651934
6.1065,14.0968714457604
6.1066,14.1017254857052
6.1067,14.1065813857728
6.1068,14.1114391467085
6.1069,14.1162987692577
6.107,14.1211602541663
6.1071,14.1260236021802
6.1072,14.1308888140459
6.1073,14.1357558905098
6.1074,14.140624832319
6.1075,14.1454956402205
6.1076,14.1503683149617
6.1077,14.1552428572904
6.1078,14.1601192679544
6.1079,14.164997547702
6.108,14.1698776972819
6.1081,14.1747597174426
6.1082,14.1796436089333
6.1083,14.1845293725033
6.1084,14.1894170089021
6.1085,14.1943065188798
6.1086,14.1991979031863
6.1087,14.2040911625721
6.1088,14.208986297788
6.1089,14.2138833095848
6.109,14.2187821987138
6.1091,14.2236829659266
6.1092,14.2285856119749
6.1093,14.2334901376107
6.1094,14.2383965435864
6.1095,14.2433048306546
6.1096,14.2482149995682
6.1097,14.2531270510802
6.1098,14.2580409859442
6.1099,14.2629568049139
6.11,14.2678745087431
6.1101,14.2727940981861
6.1102,14.2777155739976
6.1103,14.2826389369322
6.1104,14.287564187745
6.1105,14.2924913271913
6.1106,14.2974203560268
6.1107,14.3023512750074
6.1108,14.3072840848891
6.1109,14.3122187864285
6.111,14.3171553803823
6.1111,14.3220938675074
6.1112,14.3270342485611
6.1113,14.3319765243008
6.1114,14.3369206954845
6.1115,14.3418667628703
6.1116,14.3468147272163
6.1117,14.3517645892813
6.1118,14.3567163498242
6.1119,14.3616700096042
6.112,14.3666255693806
6.1121,14.3715830299133
6.1122,14.3765423919622
6.1123,14.3815036562875
6.1124,14.3864668236499
6.1125,14.3914318948102
6.1126,14.3963988705294
6.1127,14.4013677515689
6.1128,14.4063385386904
6.1129,14.4113112326558
6.113,14.4162858342273
6.1131,14.4212623441673
6.1132,14.4262407632386
6.1133,14.4312210922042
6.1134,14.4362033318274
6.1135,14.4411874828718
6.1136,14.4461735461012
6.1137,14.4511615222798
6.1138,14.4561514121719
6.1139,14.4611432165422
6.114,14.4661369361556
6.1141,14.4711325717774
6.1142,14.476130124173
6.1143,14.4811295941082
6.1144,14.4861309823491
6.1145,14.4911342896621
6.1146,14.4961395168136
6.1147,14.5011466645705
6.1148,14.5061557337001
6.1149,14.5111667249696
6.115,14.5161796391469
6.1151,14.5211944769999
6.1152,14.5262112392967
6.1153,14.5312299268062
6.1154,14.5362505402968
6.1155,14.5412730805377
6.1156,14.5462975482983
6.1157,14.5513239443483
6.1158,14.5563522694575
6.1159,14.561382524396
6.116,14.5664147099344
6.1161,14.5714488268434
6.1162,14.5764848758939
6.1163,14.5815228578573
6.1164,14.5865627735051
6.1165,14.5916046236091
6.1166,14.5966484089415
6.1167,14.6016941302747
6.1168,14.6067417883813
6.1169,14.6117913840341
6.117,14.6168429180065
6.1171,14.621896391072
6.1172,14.6269518040043
6.1173,14.6320091575775
6.1174,14.6370684525658
6.1175,14.6421296897439
6.1176,14.6471928698866
6.1177,14.6522579937691
6.1178,14.6573250621668
6.1179,14.6623940758554
6.118,14.6674650356109
6.1181,14.6725379422095
6.1182,14.6776127964278
6.1183,14.6826895990426
6.1184,14.687768350831
6.1185,14.6928490525702
6.1186,14.697931705038
6.1187,14.7030163090124
6.1188,14.7081028652713
6.1189,14.7131913745934
6.119,14.7182818377573
6.1191,14.7233742555422
6.1192,14.7284686287272
6.1193,14.733564958092
6.1194,14.7386632444164
6.1195,14.7437634884807
6.1196,14.7488656910649
6.1197,14.7539698529501
6.1198,14.7590759749171
6.1199,14.7641840577471
6.12,14.7692941022216
6.1201,14.7744061091225
6.1202,14.7795200792318
6.1203,14.7846360133318
6.1204,14.7897539122052
6.1205,14.794873776635
6.1206,14.7999956074041
6.1207,14.8051194052961
6.1208,14.8102451710948
6.1209,14.8153729055842
6.121,14.8205026095485
6.1211,14.8256342837723
6.1212,14.8307679290404
6.1213,14.835903546138
6.1214,14.8410411358506
6.1215,14.8461806989636
6.1216,14.8513222362631
6.1217,14.8564657485353
6.1218,14.8616112365669
6.1219,14.8667587011443
6.122,14.8719081430549
6.1221,14.8770595630859
6.1222,14.882212962025
6.1223,14.88736834066
6.1224,14.8925256997791
6.1225,14.8976850401708
6.1226,14.9028463626238
6.1227,14.9080096679271
6.1228,14.91317495687
6.1229,14.918342230242
6.123,14.9235114888331
6.1231,14.9286827334333
6.1232,14.933855964833
6.1233,14.9390311838229
6.1234,14.9442083911941
6.1235,14.9493875877376
6.1236,14.9545687742449
6.1237,14.959751951508
6.1238,14.9649371203189
6.1239,14.9701242814698
6.124,14.9753134357535
6.1241,14.9805045839629
6.1242,14.985697726891
6.1243,14.9908928653314
6.1244,14.9960900000779
6.1245,15.0012891319244
6.1246,15.0064902616652
6.1247,15.0116933900949
6.1248,15.0168985180084
6.1249,15.0221056462008
6.125,15.0273147754674
6.1251,15.0325259066041
6.1252,15.0377390404067
6.1253,15.0429541776715
6.1254,15.0481713191951
6.1255,15.0533904657741
6.1256,15.0586116182058
6.1257,15.0638347772875
6.1258,15.0690599438167
6.1259,15.0742871185915
6.126,15.07951630241
6.1261,15.0847474960707
6.1262,15.0899807003724
6.1263,15.0952159161141
6.1264,15.100453144095
6.1265,15.1056923851148
6.1266,15.1109336399734
6.1267,15.1161769094709
6.1268,15.1214221944078
6.1269,15.1266694955846
6.127,15.1319188138025
6.1271,15.1371701498628
6.1272,15.1424235045669
6.1273,15.1476788787166
6.1274,15.1529362731141
6.1275,15.1581956885618
6.1276,15.1634571258622
6.1277,15.1687205858185
6.1278,15.1739860692337
6.1279,15.1792535769114
6.128,15.1845231096553
6.1281,15.1897946682695
6.1282,15.1950682535584
6.1283,15.2003438663265
6.1284,15.2056215073788
6.1285,15.2109011775204
6.1286,15.2161828775569
6.1287,15.2214666082939
6.1288,15.2267523705373
6.1289,15.2320401650936
6.129,15.2373299927694
6.1291,15.2426218543713
6.1292,15.2479157507067
6.1293,15.2532116825828
6.1294,15.2585096508075
6.1295,15.2638096561885
6.1296,15.2691116995343
6.1297,15.2744157816534
6.1298,15.2797219033545
6.1299,15.2850300654467
6.13,15.2903402687394
6.1301,15.2956525140423
6.1302,15.3009668021652
6.1303,15.3062831339185
6.1304,15.3116015101125
6.1305,15.3169219315581
6.1306,15.3222443990662
6.1307,15.3275689134483
6.1308,15.3328954755159
6.1309,15.338224086081
6.131,15.3435547459555
6.1311,15.3488874559521
6.1312,15.3542222168835
6.1313,15.3595590295626
6.1314,15.3648978948028
6.1315,15.3702388134176
6.1316,15.3755817862208
6.1317,15.3809268140266
6.1318,15.3862738976495
6.1319,15.391623037904
6.132,15.3969742356052
6.1321,15.4023274915682
6.1322,15.4076828066086
6.1323,15.4130401815423
6.1324,15.4183996171853
6.1325,15.423761114354
6.1326,15.4291246738649
6.1327,15.4344902965352
6.1328,15.439857983182
6.1329,15.4452277346226
6.133,15.450599551675
6.1331,15.4559734351571
6.1332,15.4613493858874
6.1333,15.4667274046844
6.1334,15.4721074923669
6.1335,15.4774896497543
6.1336,15.4828738776658
6.1337,15.4882601769213
6.1338,15.4936485483407
6.1339,15.4990389927445
6.134,15.5044315109529
6.1341,15.5098261037871
6.1342,15.5152227720681
6.1343,15.5206215166173
6.1344,15.5260223382564
6.1345,15.5314252378074
6.1346,15.5368302160925
6.1347,15.5422372739343
6.1348,15.5476464121556
6.1349,15.5530576315795
6.135,15.5584709330293
6.1351,15.5638863173287
6.1352,15.5693037853017
6.1353,15.5747233377725
6.1354,15.5801449755655
6.1355,15.5855686995055
6.1356,15.5909945104178
6.1357,15.5964224091273
6.1358,15.60185239646
6.1359,15.6072844732417
6.136,15.6127186402984
6.1361,15.6181548984569
6.1362,15.6235932485436
6.1363,15.6290336913858
6.1364,15.6344762278106
6.1365,15.6399208586456
6.1366,15.6453675847189
6.1367,15.6508164068583
6.1368,15.6562673258925
6.1369,15.6617203426502
6.137,15.6671754579602
6.1371,15.6726326726519
6.1372,15.6780919875548
6.1373,15.6835534034987
6.1374,15.6890169213139
6.1375,15.6944825418306
6.1376,15.6999502658795
6.1377,15.7054200942916
6.1378,15.7108920278981
6.1379,15.7163660675305
6.138,15.7218422140207
6.1381,15.7273204682007
6.1382,15.7328008309029
6.1383,15.7382833029599
6.1384,15.7437678852045
6.1385,15.7492545784702
6.1386,15.7547433835902
6.1387,15.7602343013984
6.1388,15.7657273327288
6.1389,15.7712224784159
6.139,15.7767197392939
6.1391,15.7822191161981
6.1392,15.7877206099634
6.1393,15.7932242214255
6.1394,15.7987299514198
6.1395,15.8042378007825
6.1396,15.80974777035
6.1397,15.8152598609586
6.1398,15.8207740734454
6.1399,15.8262904086474
6.14,15.8318088674021
6.1401,15.8373294505471
6.1402,15.8428521589205
6.1403,15.8483769933603
6.1404,15.8539039547054
6.1405,15.8594330437943
6.1406,15.8649642614663
6.1407,15.8704976085607
6.1408,15.8760330859173
6.1409,15.8815706943758
6.141,15.8871104347766
6.1411,15.8926523079601
6.1412,15.8981963147672
6.1413,15.9037424560389
6.1414,15.9092907326166
6.1415,15.9148411453418
6.1416,15.9203936950566
6.1417,15.925948382603
6.1418,15.9315052088236
6.1419,15.9370641745611
6.142,15.9426252806587
6.1421,15.9481885279594
6.1422,15.953753917307
6.1423,15.9593214495454
6.1424,15.9648911255186
6.1425,15.9704629460713
6.1426,15.9760369120479
6.1427,15.9816130242937
6.1428,15.9871912836538
6.1429,15.9927716909738
6.143,15.9983542470996
6.1431,16.0039389528773
6.1432,16.0095258091533
6.1433,16.0151148167742
6.1434,16.0207059765871
6.1435,16.0262992894392
6.1436,16.0318947561781
6.1437,16.0374923776515
6.1438,16.0430921547076
6.1439,16.0486940881947
6.144,16.0542981789614
6.1441,16.0599044278568
6.1442,16.06551283573
6.1443,16.0711234034305
6.1444,16.0767361318081
6.1445,16.0823510217129
6.1446,16.0879680739953
6.1447,16.0935872895057
6.1448,16.0992086690952
6.1449,16.104832213615
6.145,16.1104579239164
6.1451,16.1160858008513
6.1452,16.1217158452716
6.1453,16.1273480580298
6.1454,16.1329824399783
6.1455,16.1386189919701
6.1456,16.1442577148582
6.1457,16.1498986094962
6.1458,16.1555416767377
6.1459,16.1611869174368
6.146,16.1668343324476
6.1461,16.1724839226249
6.1462,16.1781356888234
6.1463,16.1837896318982
6.1464,16.1894457527048
6.1465,16.1951040520988
6.1466,16.2007645309361
6.1467,16.2064271900731
6.1468,16.2120920303663
6.1469,16.2177590526723
6.147,16.2234282578485
6.1471,16.2290996467521
6.1472,16.2347732202406
6.1473,16.2404489791722
6.1474,16.246126924405
6.1475,16.2518070567975
6.1476,16.2574893772085
6.1477,16.2631738864969
6.1478,16.2688605855223
6.1479,16.274549475144
6.148,16.2802405562222
6.1481,16.2859338296168
6.1482,16.2916292961885
6.1483,16.2973269567979
6.1484,16.3030268123062
6.1485,16.3087288635744
6.1486,16.3144331114642
6.1487,16.3201395568376
6.1488,16.3258482005566
6.1489,16.3315590434837
6.149,16.3372720864815
6.1491,16.3429873304131
6.1492,16.3487047761418
6.1493,16.3544244245309
6.1494,16.3601462764445
6.1495,16.3658703327466
6.1496,16.3715965943016
6.1497,16.3773250619741
6.1498,16.3830557366291
6.1499,16.3887886191319
6.15,16.3945237103479
6.1501,16.400261011143
6.1502,16.4060005223832
6.1503,16.411742244935
6.1504,16.4174861796647
6.1505,16.4232323274396
6.1506,16.4289806891266
6.1507,16.4347312655934
6.1508,16.4404840577076
6.1509,16.4462390663373
6.151,16.4519962923508
6.1511,16.4577557366167
6.1512,16.4635174000039
6.1513,16.4692812833816
6.1514,16.4750473876192
6.1515,16.4808157135863
6.1516,16.4865862621531
6.1517,16.4923590341897
6.1518,16.4981340305669
6.1519,16.5039112521553
6.152,16.5096906998262
6.1521,16.5154723744508
6.1522,16.5212562769011
6.1523,16.5270424080487
6.1524,16.5328307687662
6.1525,16.5386213599258
6.1526,16.5444141824005
6.1527,16.5502092370633
6.1528,16.5560065247877
6.1529,16.5618060464471
6.153,16.5676078029157
6.1531,16.5734117950676
6.1532,16.5792180237772
6.1533,16.5850264899194
6.1534,16.5908371943692
6.1535,16.5966501380019
6.1536,16.6024653216931
6.1537,16.6082827463187
6.1538,16.6141024127549
6.1539,16.6199243218782
6.154,16.6257484745652
6.1541,16.631574871693
6.1542,16.6374035141388
6.1543,16.6432344027803
6.1544,16.6490675384952
6.1545,16.6549029221618
6.1546,16.6607405546584
6.1547,16.6665804368636
6.1548,16.6724225696566
6.1549,16.6782669539165
6.155,16.6841135905228
6.1551,16.6899624803554
6.1552,16.6958136242943
6.1553,16.7016670232201
6.1554,16.7075226780131
6.1555,16.7133805895544
6.1556,16.7192407587252
6.1557,16.7251031864071
6.1558,16.7309678734817
6.1559,16.7368348208311
6.156,16.7427040293376
6.1561,16.7485754998839
6.1562,16.7544492333528
6.1563,16.7603252306275
6.1564,16.7662034925915
6.1565,16.7720840201284
6.1566,16.7779668141222
6.1567,16.7838518754573
6.1568,16.7897392050183
6.1569,16.7956288036899
6.157,16.8015206723573
6.1571,16.8074148119058
6.1572,16.8133112232213
6.1573,16.8192099071896
6.1574,16.8251108646969
6.1575,16.8310140966299
6.1576,16.8369196038751
6.1577,16.84282738732
6.1578,16.8487374478515
6.1579,16.8546497863576
6.158,16.860564403726
6.1581,16.866481300845
6.1582,16.8724004786031
6.1583,16.878321937889
6.1584,16.8842456795916
6.1585,16.8901717046005
6.1586,16.896100013805
6.1587,16.9020306080952
6.1588,16.9079634883611
6.1589,16.9138986554932
6.159,16.9198361103822
6.1591,16.9257758539191
6.1592,16.9317178869951
6.1593,16.9376622105018
6.1594,16.943608825331
6.1595,16.9495577323747
6.1596,16.9555089325255
6.1597,16.9614624266759
6.1598,16.967418215719
6.1599,16.9733763005477
6.16,16.9793366820558
6.1601,16.985299361137
6.1602,16.9912643386852
6.1603,16.997231615595
6.1604,17.0032011927607
6.1605,17.0091730710774
6.1606,17.0151472514402
6.1607,17.0211237347446
6.1608,17.0271025218862
6.1609,17.0330836137611
6.161,17.0390670112656
6.1611,17.0450527152961
6.1612,17.0510407267497
6.1613,17.0570310465233
6.1614,17.0630236755143
6.1615,17.0690186146205
6.1616,17.0750158647397
6.1617,17.0810154267702
6.1618,17.0870173016106
6.1619,17.0930214901595
6.162,17.099027993316
6.1621,17.1050368119796
6.1622,17.1110479470497
6.1623,17.1170613994263
6.1624,17.1230771700097
6.1625,17.1290952597001
6.1626,17.1351156693984
6.1627,17.1411384000055
6.1628,17.1471634524228
6.1629,17.1531908275518
6.163,17.1592205262942
6.1631,17.1652525495524
6.1632,17.1712868982286
6.1633,17.1773235732255
6.1634,17.1833625754461
6.1635,17.1894039057935
6.1636,17.1954475651714
6.1637,17.2014935544834
6.1638,17.2075418746337
6.1639,17.2135925265265
6.164,17.2196455110665
6.1641,17.2257008291586
6.1642,17.2317584817079
6.1643,17.2378184696199
6.1644,17.2438807938004
6.1645,17.2499454551552
6.1646,17.2560124545906
6.1647,17.2620817930134
6.1648,17.2681534713302
6.1649,17.2742274904481
6.165,17.2803038512747
6.1651,17.2863825547173
6.1652,17.2924636016842
6.1653,17.2985469930835
6.1654,17.3046327298235
6.1655,17.3107208128132
6.1656,17.3168112429615
6.1657,17.3229040211779
6.1658,17.3289991483718
6.1659,17.3350966254532
6.166,17.3411964533321
6.1661,17.3472986329191
6.1662,17.3534031651248
6.1663,17.3595100508602
6.1664,17.3656192910366
6.1665,17.3717308865654
6.1666,17.3778448383586
6.1667,17.3839611473282
6.1668,17.3900798143864
6.1669,17.3962008404461
6.167,17.40232422642
6.1671,17.4084499732214
6.1672,17.4145780817637
6.1673,17.4207085529608
6.1674,17.4268413877265
6.1675,17.4329765869751
6.1676,17.4391141516214
6.1677,17.4452540825799
6.1678,17.4513963807661
6.1679,17.4575410470951
6.168,17.4636880824826
6.1681,17.4698374878447
6.1682,17.4759892640975
6.1683,17.4821434121576
6.1684,17.4882999329415
6.1685,17.4944588273666
6.1686,17.50062009635
6.1687,17.5067837408093
6.1688,17.5129497616625
6.1689,17.5191181598276
6.169,17.5252889362232
6.1691,17.5314620917678
6.1692,17.5376376273805
6.1693,17.5438155439804
6.1694,17.5499958424871
6.1695,17.5561785238205
6.1696,17.5623635889006
6.1697,17.5685510386477
6.1698,17.5747408739824
6.1699,17.5809330958257
6.17,17.5871277050986
6.1701,17.5933247027228
6.1702,17.5995240896198
6.1703,17.6057258667116
6.1704,17.6119300349205
6.1705,17.6181365951691
6.1706,17.6243455483802
6.1707,17.6305568954769
6.1708,17.6367706373824
6.1709,17.6429867750206
6.171,17.6492053093151
6.1711,17.6554262411904
6.1712,17.6616495715707
6.1713,17.6678753013809
6.1714,17.6741034315459
6.1715,17.680333962991
6.1716,17.6865668966419
6.1717,17.6928022334242
6.1718,17.6990399742641
6.1719,17.7052801200879
6.172,17.7115226718224
6.1721,17.7177676303944
6.1722,17.7240149967312
6.1723,17.7302647717601
6.1724,17.736516956409
6.1725,17.7427715516057
6.1726,17.7490285582788
6.1727,17.7552879773566
6.1728,17.7615498097681
6.1729,17.7678140564422
6.173,17.7740807183084
6.1731,17.7803497962964
6.1732,17.7866212913361
6.1733,17.7928952043576
6.1734,17.7991715362914
6.1735,17.8054502880684
6.1736,17.8117314606193
6.1737,17.8180150548756
6.1738,17.8243010717689
6.1739,17.8305895122309
6.174,17.8368803771937
6.1741,17.8431736675898
6.1742,17.8494693843517
6.1743,17.8557675284124
6.1744,17.8620681007051
6.1745,17.8683711021632
6.1746,17.8746765337204
6.1747,17.8809843963109
6.1748,17.8872946908687
6.1749,17.8936074183286
6.175,17.8999225796252
6.1751,17.9062401756938
6.1752,17.9125602074696
6.1753,17.9188826758883
6.1754,17.9252075818858
6.1755,17.9315349263982
6.1756,17.9378647103621
6.1757,17.9441969347141
6.1758,17.9505316003912
6.1759,17.9568687083306
6.176,17.9632082594701
6.1761,17.9695502547471
6.1762,17.9758946951001
6.1763,17.9822415814671
6.1764,17.9885909147868
6.1765,17.9949426959982
6.1766,18.0012969260404
6.1767,18.0076536058527
6.1768,18.0140127363749
6.1769,18.020374318547
6.177,18.0267383533092
6.1771,18.0331048416019
6.1772,18.0394737843661
6.1773,18.0458451825426
6.1774,18.0522190370729
6.1775,18.0585953488984
6.1776,18.0649741189612
6.1777,18.0713553482033
6.1778,18.077739037567
6.1779,18.084125187995
6.178,18.0905138004303
6.1781,18.0969048758162
6.1782,18.1032984150959
6.1783,18.1096944192134
6.1784,18.1160928891125
6.1785,18.1224938257376
6.1786,18.1288972300333
6.1787,18.1353031029443
6.1788,18.1417114454156
6.1789,18.1481222583928
6.179,18.1545355428214
6.1791,18.1609512996472
6.1792,18.1673695298166
6.1793,18.1737902342757
6.1794,18.1802134139714
6.1795,18.1866390698507
6.1796,18.1930672028608
6.1797,18.199497813949
6.1798,18.2059309040633
6.1799,18.2123664741517
6.18,18.2188045251625
6.1801,18.2252450580442
6.1802,18.2316880737457
6.1803,18.2381335732161
6.1804,18.2445815574047
6.1805,18.2510320272613
6.1806,18.2574849837358
6.1807,18.2639404277781
6.1808,18.270398360339
6.1809,18.2768587823689
6.181,18.2833216948191
6.1811,18.2897870986405
6.1812,18.2962549947849
